gene_id	score	gene_type
ENSG00000205089.6	2.886290477	protein_coding
ENSG00000171105.12	2.885820157	protein_coding
ENSG00000124205.14	2.885614209	protein_coding
ENSG00000152669.8	2.885094852	protein_coding
ENSG00000129514.5	2.883265846	protein_coding
ENSG00000270099.1	2.883072097	protein_coding
ENSG00000240344.7	2.88181373	protein_coding
ENSG00000132300.17	2.880924971	protein_coding
ENSG00000115364.12	2.88088646	protein_coding
ENSG00000061455.10	2.880737043	protein_coding
ENSG00000011454.15	2.880558542	protein_coding
ENSG00000165175.14	2.879957521	protein_coding
ENSG00000204583.8	2.879390536	protein_coding
ENSG00000126070.17	2.879237721	protein_coding
ENSG00000166908.16	2.878962774	protein_coding
ENSG00000091428.16	2.878853297	protein_coding
ENSG00000130005.10	2.877753585	protein_coding
ENSG00000166035.9	2.877720582	protein_coding
ENSG00000111707.10	2.877313683	protein_coding
ENSG00000197165.9	2.87696486	protein_coding
ENSG00000101654.16	2.876709143	protein_coding
ENSG00000111664.9	2.876158287	protein_coding
ENSG00000170485.15	2.875654191	protein_coding
ENSG00000169871.11	2.874914902	protein_coding
ENSG00000198431.14	2.874015891	protein_coding
ENSG00000248751.5	2.873731154	protein_coding
ENSG00000167257.9	2.873444972	protein_coding
ENSG00000099399.5	2.872902277	protein_coding
ENSG00000206047.2	2.872830615	protein_coding
ENSG00000163520.12	2.872398754	protein_coding
ENSG00000069764.8	2.872029762	protein_coding
ENSG00000254535.3	2.871606986	protein_coding
ENSG00000149781.11	2.871353161	protein_coding
ENSG00000168955.3	2.871336405	protein_coding
ENSG00000105810.8	2.87132705	protein_coding
ENSG00000171385.8	2.87117085	protein_coding
ENSG00000188610.11	2.87089577	protein_coding
ENSG00000183862.5	2.870297865	protein_coding
ENSG00000139726.9	2.870118907	protein_coding
ENSG00000126883.15	2.870038791	protein_coding
ENSG00000213231.11	2.869966032	protein_coding
ENSG00000181016.8	2.868945662	protein_coding
ENSG00000187682.1	2.868825918	protein_coding
ENSG00000156639.10	2.868629312	protein_coding
ENSG00000133475.15	2.868486962	protein_coding
ENSG00000212124.2	2.867944026	protein_coding
ENSG00000071564.13	2.867844054	protein_coding
ENSG00000196240.3	2.86762503	protein_coding
ENSG00000234965.2	2.867318605	protein_coding
ENSG00000167065.12	2.866929852	protein_coding
ENSG00000152266.5	2.866896039	protein_coding
ENSG00000070159.12	2.866871127	protein_coding
ENSG00000130518.15	2.866778149	protein_coding
ENSG00000204228.3	2.866425936	protein_coding
ENSG00000165238.15	2.866383178	protein_coding
ENSG00000185112.5	2.866319454	protein_coding
ENSG00000110713.14	2.866230787	protein_coding
ENSG00000136699.18	2.865919972	protein_coding
ENSG00000165724.5	2.865076299	protein_coding
ENSG00000168288.11	2.864606494	protein_coding
ENSG00000260428.2	2.863805656	protein_coding
ENSG00000137501.15	2.863535497	protein_coding
ENSG00000139197.9	2.86312228	protein_coding
ENSG00000073605.17	2.863069503	protein_coding
ENSG00000101246.18	2.862470775	protein_coding
ENSG00000169375.14	2.862225865	protein_coding
ENSG00000266076.1	2.862121293	protein_coding
ENSG00000010219.12	2.861976367	protein_coding
ENSG00000113360.15	2.861450453	protein_coding
ENSG00000113504.18	2.861203362	protein_coding
ENSG00000242028.4	2.860902491	protein_coding
ENSG00000144713.11	2.860105724	protein_coding
ENSG00000175344.15	2.859177971	protein_coding
ENSG00000189171.12	2.859130221	protein_coding
ENSG00000174233.10	2.859048869	protein_coding
ENSG00000129946.9	2.859022532	protein_coding
ENSG00000108433.14	2.858803265	protein_coding
ENSG00000187135.7	2.85871421	protein_coding
ENSG00000156096.11	2.85763638	protein_coding
ENSG00000186001.11	2.857374108	protein_coding
ENSG00000135253.12	2.856893871	protein_coding
ENSG00000152457.16	2.856211943	protein_coding
ENSG00000175471.18	2.856145257	protein_coding
ENSG00000171735.17	2.855335155	protein_coding
ENSG00000005812.9	2.855271159	protein_coding
ENSG00000134508.11	2.855187286	protein_coding
ENSG00000249240.2	2.855157312	protein_coding
ENSG00000129691.14	2.854952222	protein_coding
ENSG00000108691.8	2.85472535	protein_coding
ENSG00000275385.1	2.854605508	protein_coding
ENSG00000197619.12	2.853964866	protein_coding
ENSG00000169840.4	2.853600476	protein_coding
ENSG00000161958.9	2.853334345	protein_coding
ENSG00000154447.13	2.852914059	protein_coding
ENSG00000234068.5	2.852845729	protein_coding
ENSG00000124657.1	2.852645187	protein_coding
ENSG00000183853.16	2.852578228	protein_coding
ENSG00000144048.9	2.85230012	protein_coding
ENSG00000135973.2	2.852174984	protein_coding
ENSG00000099800.6	2.851635868	protein_coding
ENSG00000198173.4	2.850929203	protein_coding
ENSG00000198821.9	2.850898456	protein_coding
ENSG00000257138.1	2.850793441	protein_coding
ENSG00000090520.9	2.85064864	protein_coding
ENSG00000197893.12	2.850599734	protein_coding
ENSG00000175787.15	2.850363095	protein_coding
ENSG00000122729.17	2.849972785	protein_coding
ENSG00000154099.16	2.849972112	protein_coding
ENSG00000274874.1	2.849960461	protein_coding
ENSG00000277481.1	2.849904132	protein_coding
ENSG00000132623.14	2.849879978	protein_coding
ENSG00000124006.13	2.849787676	protein_coding
ENSG00000164438.5	2.849679185	protein_coding
ENSG00000124203.5	2.849618375	protein_coding
ENSG00000162753.11	2.849492354	protein_coding
ENSG00000118680.11	2.849211761	protein_coding
ENSG00000100528.10	2.849103951	protein_coding
ENSG00000009950.14	2.848417874	protein_coding
ENSG00000177174.1	2.848167808	protein_coding
ENSG00000162951.9	2.847740037	protein_coding
ENSG00000176083.16	2.847233682	protein_coding
ENSG00000125363.13	2.847030196	protein_coding
ENSG00000130921.6	2.846869015	protein_coding
ENSG00000106078.16	2.845633463	protein_coding
ENSG00000205126.2	2.844580331	protein_coding
ENSG00000125851.8	2.844534954	protein_coding
ENSG00000159128.13	2.844483267	protein_coding
ENSG00000108774.13	2.844378369	protein_coding
ENSG00000056972.17	2.844373938	protein_coding
ENSG00000137815.13	2.844267542	protein_coding
ENSG00000151360.8	2.844139912	protein_coding
ENSG00000073050.10	2.843985637	protein_coding
ENSG00000006327.12	2.843558174	protein_coding
ENSG00000279473.1	2.843484343	protein_coding
ENSG00000175395.14	2.843362864	protein_coding
ENSG00000105246.5	2.843019863	protein_coding
ENSG00000198963.9	2.842673603	protein_coding
ENSG00000165584.14	2.841919057	protein_coding
ENSG00000169733.10	2.841904765	protein_coding
ENSG00000178297.11	2.840899081	protein_coding
ENSG00000170369.3	2.84078723	protein_coding
ENSG00000267216.1	2.840434699	protein_coding
ENSG00000233493.3	2.840362589	protein_coding
ENSG00000167333.11	2.840132842	protein_coding
ENSG00000206432.4	2.840126455	protein_coding
ENSG00000189195.8	2.840099742	protein_coding
ENSG00000140297.11	2.839504138	protein_coding
ENSG00000132406.10	2.839223825	protein_coding
ENSG00000173261.7	2.838843593	protein_coding
ENSG00000198453.11	2.838830726	protein_coding
ENSG00000166822.11	2.838792798	protein_coding
ENSG00000187164.16	2.838773638	protein_coding
ENSG00000136381.11	2.838747504	protein_coding
ENSG00000188687.14	2.838239492	protein_coding
ENSG00000139168.6	2.838023645	protein_coding
ENSG00000129103.16	2.837970542	protein_coding
ENSG00000166924.7	2.836674689	protein_coding
ENSG00000078269.12	2.836273924	protein_coding
ENSG00000180919.3	2.836257256	protein_coding
ENSG00000103274.9	2.836054098	protein_coding
ENSG00000100105.16	2.835589227	protein_coding
ENSG00000182141.8	2.834071014	protein_coding
ENSG00000112234.7	2.833348247	protein_coding
ENSG00000102221.12	2.833329544	protein_coding
ENSG00000181961.3	2.833275443	protein_coding
ENSG00000095209.10	2.832938718	protein_coding
ENSG00000156269.4	2.832863365	protein_coding
ENSG00000153317.13	2.832472686	protein_coding
ENSG00000132394.9	2.832294415	protein_coding
ENSG00000125971.15	2.83203551	protein_coding
ENSG00000049089.12	2.831435163	protein_coding
ENSG00000115523.15	2.831271898	protein_coding
ENSG00000167920.7	2.830492053	protein_coding
ENSG00000092067.5	2.830353236	protein_coding
ENSG00000214336.4	2.830081927	protein_coding
ENSG00000165959.10	2.830020068	protein_coding
ENSG00000203880.10	2.829037677	protein_coding
ENSG00000138308.5	2.829017223	protein_coding
ENSG00000221882.2	2.828834402	protein_coding
ENSG00000256591.4	2.828755873	protein_coding
ENSG00000133985.2	2.828707	protein_coding
ENSG00000101197.11	2.828533973	protein_coding
ENSG00000198551.8	2.82829842	protein_coding
ENSG00000119457.7	2.8282806	protein_coding
ENSG00000149609.5	2.827952385	protein_coding
ENSG00000136698.7	2.827772979	protein_coding
ENSG00000164117.11	2.826978161	protein_coding
ENSG00000072364.11	2.826958463	protein_coding
ENSG00000075391.15	2.826587752	protein_coding
ENSG00000114670.12	2.826523048	protein_coding
ENSG00000143452.14	2.826310171	protein_coding
ENSG00000139921.11	2.825838912	protein_coding
ENSG00000249242.6	2.825343235	protein_coding
ENSG00000132541.9	2.82523508	protein_coding
ENSG00000198121.12	2.825186753	protein_coding
ENSG00000203837.4	2.825124317	protein_coding
ENSG00000136267.12	2.824864083	protein_coding
ENSG00000121058.4	2.824260903	protein_coding
ENSG00000091136.12	2.823890394	protein_coding
ENSG00000184313.18	2.823786674	protein_coding
ENSG00000213996.11	2.823455404	protein_coding
ENSG00000125868.14	2.822886188	protein_coding
ENSG00000115425.12	2.822600129	protein_coding
ENSG00000026751.15	2.822455504	protein_coding
ENSG00000160446.17	2.822358061	protein_coding
ENSG00000121406.7	2.822294932	protein_coding
ENSG00000269405.5	2.822231048	protein_coding
ENSG00000155792.8	2.822102939	protein_coding
ENSG00000136546.12	2.822086273	protein_coding
ENSG00000138246.14	2.821613451	protein_coding
ENSG00000179950.12	2.821203174	protein_coding
ENSG00000144730.15	2.821014603	protein_coding
ENSG00000165948.9	2.820602486	protein_coding
ENSG00000134489.6	2.820527733	protein_coding
ENSG00000113905.4	2.820060409	protein_coding
ENSG00000179941.6	2.819895471	protein_coding
ENSG00000131910.4	2.81989006	protein_coding
ENSG00000129245.10	2.819204262	protein_coding
ENSG00000134779.13	2.819145319	protein_coding
ENSG00000145451.11	2.819095327	protein_coding
ENSG00000235568.5	2.817456022	protein_coding
ENSG00000254402.5	2.816947978	protein_coding
ENSG00000171055.13	2.816583444	protein_coding
ENSG00000166961.13	2.816377497	protein_coding
ENSG00000067836.11	2.816370696	protein_coding
ENSG00000271447.4	2.816306381	protein_coding
ENSG00000148541.11	2.815883245	protein_coding
ENSG00000100987.13	2.815813507	protein_coding
ENSG00000154451.13	2.815724574	protein_coding
ENSG00000197343.9	2.815404113	protein_coding
ENSG00000149599.14	2.815309948	protein_coding
ENSG00000064309.13	2.815171751	protein_coding
ENSG00000170382.10	2.814238671	protein_coding
ENSG00000113657.11	2.814160057	protein_coding
ENSG00000074201.7	2.81389103	protein_coding
ENSG00000065970.7	2.813683255	protein_coding
ENSG00000172349.15	2.813680622	protein_coding
ENSG00000280852.1	2.813595107	protein_coding
ENSG00000205423.10	2.8128599	protein_coding
ENSG00000169359.12	2.812793456	protein_coding
ENSG00000040731.9	2.811727005	protein_coding
ENSG00000111863.11	2.8114754	protein_coding
ENSG00000159164.8	2.811319965	protein_coding
ENSG00000183559.10	2.811233169	protein_coding
ENSG00000185808.12	2.811176819	protein_coding
ENSG00000125505.15	2.810781443	protein_coding
ENSG00000164649.18	2.809997451	protein_coding
ENSG00000176231.1	2.809751174	protein_coding
ENSG00000127561.13	2.809720608	protein_coding
ENSG00000122359.16	2.809518283	protein_coding
ENSG00000100314.3	2.808767261	protein_coding
ENSG00000184887.12	2.808597814	protein_coding
ENSG00000274791.1	2.808490286	protein_coding
ENSG00000038945.13	2.808123213	protein_coding
ENSG00000074071.12	2.807991314	protein_coding
ENSG00000120327.6	2.807504165	protein_coding
ENSG00000242574.7	2.807474028	protein_coding
ENSG00000171954.11	2.807073161	protein_coding
ENSG00000101347.8	2.806958434	protein_coding
ENSG00000197467.12	2.806465448	protein_coding
ENSG00000170236.13	2.806037249	protein_coding
ENSG00000140386.11	2.805778794	protein_coding
ENSG00000215595.1	2.805630628	protein_coding
ENSG00000273155.1	2.805604261	protein_coding
ENSG00000171943.10	2.805146911	protein_coding
ENSG00000162572.18	2.805050048	protein_coding
ENSG00000277957.1	2.804828852	protein_coding
ENSG00000183475.11	2.804695093	protein_coding
ENSG00000153303.15	2.804489417	protein_coding
ENSG00000018869.15	2.80417797	protein_coding
ENSG00000184867.12	2.803757113	protein_coding
ENSG00000133315.9	2.803713046	protein_coding
ENSG00000178015.4	2.80352867	protein_coding
ENSG00000068985.4	2.803432805	protein_coding
ENSG00000114455.12	2.803213408	protein_coding
ENSG00000011258.14	2.802667108	protein_coding
ENSG00000165474.5	2.802338676	protein_coding
ENSG00000128011.4	2.802320535	protein_coding
ENSG00000137210.12	2.802264778	protein_coding
ENSG00000011007.11	2.802233775	protein_coding
ENSG00000100276.9	2.802131339	protein_coding
ENSG00000088899.13	2.802106007	protein_coding
ENSG00000169860.6	2.801711919	protein_coding
ENSG00000168394.10	2.801413688	protein_coding
ENSG00000196350.8	2.801353214	protein_coding
ENSG00000168757.11	2.801032508	protein_coding
ENSG00000188177.12	2.800939495	protein_coding
ENSG00000185231.4	2.800915769	protein_coding
ENSG00000162086.13	2.800900085	protein_coding
ENSG00000161649.11	2.800801454	protein_coding
ENSG00000112139.13	2.800652163	protein_coding
ENSG00000185252.16	2.800324254	protein_coding
ENSG00000187658.6	2.800183447	protein_coding
ENSG00000171603.15	2.799933242	protein_coding
ENSG00000101337.14	2.799668424	protein_coding
ENSG00000137077.6	2.799571828	protein_coding
ENSG00000120533.11	2.79912628	protein_coding
ENSG00000130701.3	2.798847672	protein_coding
ENSG00000182950.2	2.798655611	protein_coding
ENSG00000160961.10	2.79798125	protein_coding
ENSG00000158764.6	2.797830945	protein_coding
ENSG00000187555.13	2.797827704	protein_coding
ENSG00000181378.12	2.797701662	protein_coding
ENSG00000087301.7	2.797642813	protein_coding
ENSG00000101017.12	2.797458161	protein_coding
ENSG00000275052.3	2.797442324	protein_coding
ENSG00000115310.16	2.797214617	protein_coding
ENSG00000101773.15	2.796915621	protein_coding
ENSG00000274512.3	2.796839301	protein_coding
ENSG00000123472.11	2.796696194	protein_coding
ENSG00000162434.10	2.796373661	protein_coding
ENSG00000179943.7	2.796170152	protein_coding
ENSG00000185963.12	2.796021475	protein_coding
ENSG00000169427.5	2.795991216	protein_coding
ENSG00000082898.15	2.795862268	protein_coding
ENSG00000198467.12	2.795857994	protein_coding
ENSG00000196712.15	2.795826743	protein_coding
ENSG00000162843.16	2.795733854	protein_coding
ENSG00000071282.10	2.795551771	protein_coding
ENSG00000104518.9	2.79517901	protein_coding
ENSG00000188760.9	2.794922175	protein_coding
ENSG00000099204.17	2.794698016	protein_coding
ENSG00000117598.10	2.794221735	protein_coding
ENSG00000135451.11	2.793966345	protein_coding
ENSG00000124237.5	2.793886124	protein_coding
ENSG00000171962.16	2.793859412	protein_coding
ENSG00000197748.11	2.793301401	protein_coding
ENSG00000115825.8	2.792898846	protein_coding
ENSG00000171360.3	2.792792091	protein_coding
ENSG00000106399.10	2.792659094	protein_coding
ENSG00000165023.5	2.792392294	protein_coding
ENSG00000106771.11	2.792314075	protein_coding
ENSG00000182974.3	2.791956899	protein_coding
ENSG00000075340.21	2.791692873	protein_coding
ENSG00000214967.5	2.791356184	protein_coding
ENSG00000137642.11	2.791260199	protein_coding
ENSG00000143420.16	2.790736399	protein_coding
ENSG00000279487.1	2.790320312	protein_coding
ENSG00000156345.16	2.79025555	protein_coding
ENSG00000198753.10	2.790254263	protein_coding
ENSG00000164933.10	2.790055992	protein_coding
ENSG00000128683.12	2.789714728	protein_coding
ENSG00000124610.4	2.789632434	protein_coding
ENSG00000188076.2	2.789628421	protein_coding
ENSG00000242852.5	2.788855837	protein_coding
ENSG00000152684.10	2.788730918	protein_coding
ENSG00000169035.10	2.788615207	protein_coding
ENSG00000076258.8	2.788353956	protein_coding
ENSG00000189067.11	2.78822092	protein_coding
ENSG00000138083.4	2.787792945	protein_coding
ENSG00000139263.10	2.787719689	protein_coding
ENSG00000120341.17	2.787715799	protein_coding
ENSG00000103018.15	2.786751235	protein_coding
ENSG00000144015.4	2.786197468	protein_coding
ENSG00000138303.16	2.785899094	protein_coding
ENSG00000122912.13	2.78562112	protein_coding
ENSG00000136631.11	2.785369824	protein_coding
ENSG00000139971.14	2.785368659	protein_coding
ENSG00000205667.2	2.78504207	protein_coding
ENSG00000250571.5	2.784819638	protein_coding
ENSG00000160505.14	2.784393453	protein_coding
ENSG00000196605.6	2.78433418	protein_coding
ENSG00000141086.16	2.784215207	protein_coding
ENSG00000099994.10	2.78378093	protein_coding
ENSG00000182870.11	2.783773039	protein_coding
ENSG00000117650.11	2.783666371	protein_coding
ENSG00000108848.14	2.783558364	protein_coding
ENSG00000125743.9	2.783475285	protein_coding
ENSG00000177464.4	2.78331397	protein_coding
ENSG00000063241.6	2.782987122	protein_coding
ENSG00000170893.3	2.782791328	protein_coding
ENSG00000090054.12	2.782769266	protein_coding
ENSG00000105205.6	2.782750983	protein_coding
ENSG00000105048.15	2.782749481	protein_coding
ENSG00000185507.18	2.782334002	protein_coding
ENSG00000130844.15	2.78232854	protein_coding
ENSG00000149596.6	2.782018264	protein_coding
ENSG00000169851.14	2.781685474	protein_coding
ENSG00000205884.2	2.781566009	protein_coding
ENSG00000127870.15	2.781513959	protein_coding
ENSG00000092098.15	2.781483843	protein_coding
ENSG00000174325.4	2.781312865	protein_coding
ENSG00000105880.4	2.78091181	protein_coding
ENSG00000181803.3	2.780874899	protein_coding
ENSG00000001084.9	2.780724169	protein_coding
